Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
1840,5072.6638317509805,3139.9417885093417,280.4520413686682
1860,5116.694927046336,3125.2630436274726,279.639818710278
1880,5161.1924529791395,3110.5620030662108,278.812069062844
1900,5206.154770325558,3095.8423993819333,277.9694754815374
1920,5251.580439606328,3081.10786529212,277.11270212554075
1940,5297.536067311468,3066.3402356264814,276.2406675003052
1960,5348.276246144198,3050.1959821747937,275.2464364785924
1980,5399.539442513858,3034.055330855326,274.239901955557
2000,5451.325681088567,3017.921987930877,273.2217194083936
2020,5503.635165131334,3001.7995727225207,272.1925278924654
2040,5556.468270722903,2985.6916206849146,271.15295061209565
2060,5606.371243818256,2970.6378644851457,270.18754198717943
2080,5652.840828936328,2956.7591154270285,269.30710468283957
2100,5699.732157090575,2942.8894352696357,268.41772021946906
2120,5747.04501126394,2929.0314187163535,267.5198658075316
2140,5794.779300719347,2915.187598386478,266.6140065574922
2160,5843.016007091942,2901.337320120662,265.6986988075067
2180,5895.084837992013,2886.5424483781712,264.6970350068492
2200,5947.623058366296,2871.7765908911097,263.6889400554007
2220,6000.631595134323,2857.0423109188096,262.6748708329759
2240,6054.111492926963,2842.3421144449385,261.65527335752813
2260,6108.063911130173,2827.678451589464,260.63058309506675
2280,6161.461379251373,2813.3285970682077,259.62408202615427
2300,6214.191263714021,2799.3157086615065,258.6380635304212
2320,6267.367736651377,2785.3411641352427,257.64795671012666
2340,6320.992024846605,2771.407057442729,256.6541373625484
2360,6375.065451339019,2757.5154350177286,255.65697240984062
2380,6429.589433346132,2743.6682966648796,254.6568201201979
2400,6479.432765882925,2731.149259753052,253.7618743070143
2420,6529.296737736981,2718.7569696778564,252.8716346440186
2440,6579.543424530455,2706.401789821907,251.9787321082288
2460,6630.173765398167,2694.0852481226448,251.08345046153838
2480,6681.188771568441,2681.8088361382174,250.18606662805703
2500,6728.909865115827,2670.4454171137077,249.36081053372155
2520,6775.239600515638,2659.5235595870668,248.56810726198498
2540,6821.892520079668,2648.634277619672,247.7734275187919
2560,6868.86923430866,2637.7787013622924,246.97698970741803
2580,6916.1704087575,2626.957933030163,246.1790068833701
2600,6964.0010549338895,2616.1270227199416,245.37575039140575
2620,7017.236189832418,2604.2022552847247,244.47448949370778
2640,7070.861152613284,2592.327163857595,243.57300717871877
2660,7124.877483090518,2580.5029326283743,242.6715246061728
2680,7179.286780379727,2568.7307141023207,241.7702574269446
2700,7234.090702050678,2557.011629303584,240.86941587273674
2720,7276.481781789544,2548.0412450583417,240.2016158928406
2740,7305.968773124059,2541.8496316423684,239.7704471062885
2760,7335.5989616880925,2535.6674566917136,239.33741091252347
2780,7365.372008215256,2529.495122771126,238.90260143300952
2800,7395.287597953361,2523.3330221296164,238.46611044032912
2820,7425.684707328071,2517.112331639708,238.022022921647
2840,7463.18034887073,2509.4949339211485,237.45414130966668
2860,7500.874955118393,2501.8989977962433,236.88543218527292
2880,7538.768662135582,2494.3249890015627,236.31599773165223
2900,7576.861631609043,2486.7733607630926,235.7459375956176
2920,7615.154050241819,2479.244554017216,235.17534894712
2940,7653.015139681091,2471.8615315038633,234.61502856957424
2960,7690.360082345898,2464.6380843581114,234.066271494774
2980,7727.893746088468,2457.4366295732957,233.5171270515144
3000,7765.616330125113,2450.2575422955915,232.96767981768318
3020,7803.528055062727,2443.1011870467955,232.41801225453264
3040,7841.629162431374,2435.9679178856436,231.86820475255126
3060,7867.295083122301,2431.1957628479768,231.52372770505542
3080,7892.384735017729,2426.5562717280454,231.18922356347147
3100,7917.570555335219,2421.924229950797,230.8537346439303
3120,7942.852324370508,2417.2998279411863,230.5173103752459
3140,7968.229835120542,2412.683251251161,230.17999901274712
3160,7995.434291124557,2407.762356758957,229.8142846358882
3180,8025.073847166548,2402.433807082663,229.41099952772186
3200,8054.833374014152,2397.1179040890343,229.00723675724728
3220,8084.712828193997,2391.814843734903,228.60304583862847
3240,8114.712178609481,2386.5248165646494,228.1984750957581
3260,8144.831406242931,2381.2480078097724,227.7935716898228
3280,8174.585011659239,2376.0688311121694,227.39585240623964
3300,8204.415591470604,2370.9095323366496,226.9984627588939
3320,8234.362655997758,2365.7633780878673,226.6008344319154
3340,8264.426213941839,2360.630530129926,226.20300954502866
3360,8294.60628456658,2355.511145503679,225.8050292002317
3380,8325.003228171709,2350.388523577168,225.40543306807695
3400,8355.787946778211,2345.234632314517,225.00174626779005
3420,8386.691690838612,2340.0950680854608,224.5980509254056
3440,8417.714532316704,2334.9699715729666,224.19438468113327
3460,8448.856552760417,2329.859478986542,223.79078424591415
3480,8480.117843103855,2324.7637221242053,223.38728541994763
3500,8511.241475175524,2319.7243053051866,222.98763155736293
3520,8542.419537498938,2314.7097449562766,222.58903633749384
3540,8573.7151169467,2309.70992721628,222.1906184619228
3560,8605.12832882869,2304.7249656904196,221.79240997974685
3580,8636.659296847583,2299.7549699328447,221.3944421245461
Isp 360,Inject Height 360 d,Sep. Mass 360 d,Trans. Eff. 360 d
260,400,5660.826866482227,60.121778055128786
280,400,5660.826866482227,68.07523749822447
300,400,5660.826866482227,76.33404184715337
320,400,5660.826866482227,85.39953820884197
340,400,5660.826866482227,94.35478402617208
360,400,5660.826866482227,102.97297054170637
380,400,5660.826866482227,112.13722384174567
400,400,5660.826866482227,121.90114191222285
420,400,5660.826866482227,130.3928377271879
440,400,5660.826866482227,139.1247647354939
460,400,5660.826866482227,148.1852797158595
480,400,5660.826866482227,157.5932857985487
500,400,5660.826866482227,166.17099514940915
520,400,5660.826866482227,174.78134379432137
540,400,5660.826866482227,183.58959782512454
560,400,5660.826866482227,192.60265973031505
580,400,5660.826866482227,200.93785262523323
600,400,5660.826866482227,208.78997144557508
620,400,5660.826866482227,216.71215084059364
640,400,5660.826866482227,224.7053326860466
660,400,5660.826866482227,232.77047581679312
680,400,5660.826866482227,240.11338325475822
700,400,5660.826866482227,247.40875314004418
720,400,5660.826866482227,254.71790247375174
740,400,5660.826866482227,262.04087033258696
760,400,5660.826866482227,269.37769594115116
780,400,5660.826866482227,275.70560904683464
800,400,5660.826866482227,281.93520101381085
820,400,5660.826866482227,288.12790136786276
840,400,5660.826866482227,294.2840368494374
860,400,5660.826866482227,300.4039303518543
880,400,5660.826866482227,306.15066449494134
900,400,5660.826866482227,311.7578360198217
920,400,5660.826866482227,317.31683499210874
940,400,5660.826866482227,322.8282795494117
960,400,5660.826866482227,328.2927772986752
980,400,5660.826866482227,333.1459868255732
1000,400,5660.826866482227,337.7620498837476
1020,400,5660.826866482227,342.3192103640623
1040,400,5660.826866482227,346.8185885451623
