Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
2880,13217.19053948034,1823.2586986690853,179.69327356555794
2900,13249.195824430653,1820.9848831319032,179.50511158755347
2920,13279.29242439389,1818.853297938831,179.33079955199707
2940,13308.533213739667,1816.7883845143015,179.16250576436818
2960,13337.774003085444,1814.729354199927,178.99424918296324
2980,13367.014792431219,1812.676119890564,178.82705311820854
3000,13396.255581776995,1810.6285951803125,178.660817875133
3020,13425.496371122772,1808.5866943624983,178.49211308291098
3040,13454.737160468549,1806.5503324296772,178.31688010056592
3060,13482.162602289034,1804.6453520817804,178.15423026251352
3080,13508.330577895456,1802.8321257665077,178.0002638409248
3100,13534.498553501879,1801.0231455504618,177.8463505471087
3120,13560.628122610826,1799.2209982413149,177.6963405556266
3140,13585.874017538521,1797.4837082480747,177.55240154212956
3160,13611.119912466216,1795.7502087824028,177.4084424696333
3180,13636.365807393911,1794.0204480223772,177.26446565380655
3200,13662.368911511096,1792.2426602137102,177.1153392147896
3220,13689.151546904804,1790.4156077403638,176.9609447668257
3240,13715.934182298512,1788.5925854834584,176.80658026491153
3260,13742.716817692219,1786.7735334818212,176.65033840756618
3280,13767.46955241966,1785.0958292084556,176.50760467034468
3300,13792.10066622129,1783.429637926573,176.36666051479236
3320,13816.73178002292,1781.7666626828236,176.2267139788497
3340,13840.634821231819,1780.1558754966065,176.09159754888466
3360,13863.421300358817,1778.6230742481987,175.96367029097263
3380,13886.207779485814,1777.0929142265989,175.83403782080148
3400,13908.994258612813,1775.5653604544339,175.70437542068524
3420,13932.040962388965,1774.0229774279594,175.57278497474658
3440,13955.134910975976,1772.4800354849806,175.43938140286534
3460,13978.228859562985,1770.9396635356625,175.30597988496916
3480,14000.864767534793,1769.4323029853747,175.17559850316923
3500,14022.421247407494,1767.9990567365771,175.0526229631641
3520,14043.977727280195,1766.5679606500664,174.93123700596422
3540,14065.534207152896,1765.1389866298362,174.8098269087565
3560,14087.551859325953,1763.6816032605086,174.68552417303087
3580,14109.723363110093,1762.2162140271178,174.5601762130657
